java_file,nocl
/src/it/resources/org/checkstyle/suppressionxpathfilter/overloadmethodsdeclarationorder/SuppressionXpathRegressionOverloadMethodsDeclarationOrder1_overloadMethod_0.java,1
/src/it/resources/org/checkstyle/suppressionxpathfilter/overloadmethodsdeclarationorder/SuppressionXpathRegressionOverloadMethodsDeclarationOrder1_overloadMethod_2.java,1
/src/it/resources/org/checkstyle/suppressionxpathfilter/overloadmethodsdeclarationorder/SuppressionXpathRegressionOverloadMethodsDeclarationOrder1_separatorMethod_1.java,1
/src/it/resources/org/checkstyle/suppressionxpathfilter/overloadmethodsdeclarationorder/SuppressionXpathRegressionOverloadMethodsDeclarationOrder2_getAnonymous_0.java,0
/src/it/resources/org/checkstyle/suppressionxpathfilter/overloadmethodsdeclarationorder/SuppressionXpathRegressionOverloadMethodsDeclarationOrder2_setAnonymous_1.java,0
/src/it/resources/org/checkstyle/suppressionxpathfilter/nestedifdepth/SuppressionXpathRegressionNestedIfDepth_test_0.java,0
/src/it/resources/org/checkstyle/suppressionxpathfilter/onestatementperline/SuppressionXpathRegressionOneStatementPerLineTwo_foo5_0.java,0
/src/it/resources/org/checkstyle/suppressionxpathfilter/commentsindentation/SuppressionXpathRegressionCommentsIndentationDistributedStatement_foo_0.java,1
/src/it/resources/org/checkstyle/suppressionxpathfilter/commentsindentation/SuppressionXpathRegressionCommentsIndentationSeparator_main_0.java,0
/src/it/resources/org/checkstyle/suppressionxpathfilter/commentsindentation/SuppressionXpathRegressionCommentsIndentationSeparator_foo_1.java,0
/src/it/resources/org/checkstyle/suppressionxpathfilter/commentsindentation/SuppressionXpathRegressionCommentsIndentationWithinBlockStatement_foo_0.java,1
/src/it/resources/org/checkstyle/suppressionxpathfilter/commentsindentation/SuppressionXpathRegressionCommentsIndentationSingleLineBlock_foo_0.java,2
/src/it/resources/org/checkstyle/suppressionxpathfilter/commentsindentation/SuppressionXpathRegressionCommentsIndentationEmptyCase_foo_0.java,1
/src/it/resources/org/checkstyle/suppressionxpathfilter/anoninnerlength/SuppressionXpathRegressionAnonInnerLengthDefault_test_0.java,0
/src/it/resources/org/checkstyle/suppressionxpathfilter/anoninnerlength/SuppressionXpathRegressionAnonInnerLength_compare_0.java,0
/src/it/resources/org/checkstyle/suppressionxpathfilter/simplifybooleanreturn/SuppressionXpathRegressionSimplifyBooleanReturnIfBooleanReturnBoolean_toTest_0.java,0
/src/it/resources/org/checkstyle/suppressionxpathfilter/covariantequals/SuppressionXpathRegressionCovariantEqualsInClass_equals_0.java,0
/src/it/resources/org/checkstyle/suppressionxpathfilter/methodparampad/SuppressionXpathRegressionMethodParamPadThree_sayHello_0.java,0
/src/it/resources/org/checkstyle/suppressionxpathfilter/emptyblock/SuppressionXpathRegressionEmptyBlockEmpty_emptyLoop_0.java,0
/src/it/resources/org/checkstyle/suppressionxpathfilter/methodcount/SuppressionXpathRegressionMethodCount3_foo1_1.java,0
/src/it/resources/org/checkstyle/suppressionxpathfilter/methodcount/SuppressionXpathRegressionMethodCount3_foo_0.java,0
/src/it/resources/org/checkstyle/suppressionxpathfilter/methodcount/SuppressionXpathRegressionMethodCount1_foo_0.java,0
/src/it/resources/org/checkstyle/suppressionxpathfilter/methodcount/SuppressionXpathRegressionMethodCount2_foo_0.java,0
/src/it/resources/org/checkstyle/suppressionxpathfilter/methodcount/SuppressionXpathRegressionMethodCount4_foo_0.java,0
/src/it/resources/org/checkstyle/suppressionxpathfilter/methodcount/SuppressionXpathRegressionMethodCount2_foo1_1.java,0
/src/it/resources/org/checkstyle/suppressionxpathfilter/methodcount/SuppressionXpathRegressionMethodCount4_foo1_1.java,0
/src/it/resources/org/checkstyle/suppressionxpathfilter/methodcount/SuppressionXpathRegressionMethodCount1_foo1_1.java,0
/src/it/resources/org/checkstyle/suppressionxpathfilter/missingswitchdefault/SuppressionXpathRegressionMissingSwitchDefaultOne_test1_0.java,0
/src/it/resources/org/checkstyle/suppressionxpathfilter/superclone/SuppressionXpathRegressionSuperClonePlainAndSubclasses_clone_0.java,0
/src/it/resources/org/checkstyle/suppressionxpathfilter/abbreviationaswordinname/SuppressionXpathRegressionAbbreviationAsWordInNameVariable_method_0.java,0
/src/it/resources/org/checkstyle/suppressionxpathfilter/invalidjavadocposition/SuppressionXpathRegressionInvalidJavadocPositionFive_foo_0.java,3
/src/it/resources/org/checkstyle/suppressionxpathfilter/nolinewrap/SuppressionXpathRegressionNoLineWrap2_test2_0.java,0
/src/it/resources/org/checkstyle/suppressionxpathfilter/defaultcomeslast/SuppressionXpathRegressionDefaultComesLastTwo_test_0.java,0
/src/it/resources/org/checkstyle/suppressionxpathfilter/defaultcomeslast/SuppressionXpathRegressionDefaultComesLastOne_test_0.java,0
/src/it/resources/org/checkstyle/suppressionxpathfilter/unnecessarysemicolonintrywithresources/SuppressionXpathRegressionUnnecessarySemicolonInTryWithResourcesNoBrace_test_0.java,0
/src/it/resources/org/checkstyle/suppressionxpathfilter/unnecessarysemicolonintrywithresources/SuppressionXpathRegressionUnnecessarySemicolonInTryWithResources_m_0.java,0
/src/it/resources/org/checkstyle/suppressionxpathfilter/equalsavoidnull/SuppressionXpathRegressionEqualsAvoidNullIgnoreCase_test_0.java,0
/src/it/resources/org/checkstyle/suppressionxpathfilter/nowhitespacebefore/SuppressionXpathRegressionNoWhitespaceBeforeLineBreaks_test_0.java,0
/src/it/resources/org/checkstyle/suppressionxpathfilter/genericwhitespace/SuppressionXpathRegressionGenericWhitespaceNestedGenericsTwo_good_1.java,0
/src/it/resources/org/checkstyle/suppressionxpathfilter/genericwhitespace/SuppressionXpathRegressionGenericWhitespaceEnd_good_1.java,0
/src/it/resources/org/checkstyle/suppressionxpathfilter/genericwhitespace/SuppressionXpathRegressionGenericWhitespaceNestedGenericsThree_good_1.java,0
/src/it/resources/org/checkstyle/suppressionxpathfilter/genericwhitespace/SuppressionXpathRegressionGenericWhitespaceStartThree_bad_0.java,0
/src/it/resources/org/checkstyle/suppressionxpathfilter/genericwhitespace/SuppressionXpathRegressionGenericWhitespaceNestedGenericsThree_bad_0.java,0
